,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,text,clean_text,sentiment
41,1555268032020316160,@NWCjam there are several burst pipes in the Seacrest and Lakeside Park areas in Discovery bay st Ann . Some for days and some for weeks now,👑 A JANKROW 🇯🇲🦅,bumbuhklaattt,2022-08-04T19:02:48.000Z,Thu Aug 04 19:02:48 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,@NWCjam there are several burst pipes in the Seacrest and Lakeside Park areas in Discovery bay st Ann . Some for days and some for weeks now,nwcjam several burst pipe seacrest lakeside park area discovery bay st ann day week,Neutral
42,1555221121913524224,"RT @matthewsamuda : @nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",Vidokti,vidokti,2022-08-04T15:56:24.000Z,Thu Aug 04 15:56:24 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,1,photo,https://pbs.twimg.com/media/FZVAdHCXwAIhncE.jpg,https://pbs.twimg.com/media/FZVAdHCWIAEXXjC.jpg,https://pbs.twimg.com/media/FZVAdHCWAAI-2c8.jpg,"RT @matthewsamuda : @nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",rt matthewsamuda nwcjam news keep tap turned supply disruption water return may unaware pipe would left running makeeverydropcount damlevel aug mona reservoir mg hermitage dam mg http co vekzay yqi,Negative
43,1555220563517399047,"RT @matthewsamuda : @nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",Jaevion Nelson,jaevionn,2022-08-04T15:54:11.000Z,Thu Aug 04 15:54:11 +0000 2022,0,0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Retweet,,2,1,photo,https://pbs.twimg.com/media/FZVAdHCXwAIhncE.jpg,https://pbs.twimg.com/media/FZVAdHCWIAEXXjC.jpg,https://pbs.twimg.com/media/FZVAdHCWAAI-2c8.jpg,"RT @matthewsamuda : @nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",rt matthewsamuda nwcjam news keep tap turned supply disruption water return may unaware pipe would left running makeeverydropcount damlevel aug mona reservoir mg hermitage dam mg http co vekzay yqi,Negative
44,1555220122704527361,"@nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",Matthew Samuda,matthewsamuda,2022-08-04T15:52:26.000Z,Thu Aug 04 15:52:26 +0000 2022,0,2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/FZVAdHCXwAIhncE.jpg,https://pbs.twimg.com/media/FZVAdHCWIAEXXjC.jpg,https://pbs.twimg.com/media/FZVAdHCWAAI-2c8.jpg,"@nwcjam news!

Keep your taps turned off when there is a supply disruption as when the water returns you may be unaware, and the pipes would be left running. 
#MakeEveryDropCount
#Damlevel | Aug. 3, 2022

Mona Reservoir - 52.3% | 422.9 MG ⬇
Hermitage Dam - 65.8% | 258.8 MG ⬇ https://t.co/vekZay9YqI",nwcjam news keep tap turned supply disruption water return may unaware pipe would left running makeeverydropcount damlevel aug mona reservoir mg hermitage dam mg http co vekzay yqi,Negative
45,1555194692878352389,@slfbinns While the Rio Cobre fish kill is a serious matter! The real crime here is the contamination of@the national water supply! This is a serious CRIME! @nepajamaica @NWCjam @matthewsamuda @AndrewHolnessJM,Jamaica First,jamdowner65,2022-08-04T14:11:23.000Z,Thu Aug 04 14:11:23 +0000 2022,4,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,5,,,,,@slfbinns While the Rio Cobre fish kill is a serious matter! The real crime here is the contamination of@the national water supply! This is a serious CRIME! @nepajamaica @NWCjam @matthewsamuda @AndrewHolnessJM,slfbinns rio cobre fish kill serious matter real crime contamination national water supply serious crime nepajamaica nwcjam matthewsamuda andrewholnessjm,Negative
46,1555155764926418944,"Wake up this blessed Thursday morning to another day of horror, no water in Cambridge, Southern St James. Its been 26 days of distress @NWCjam and @HomerDavisJM how much longer will this continue?",Betty James,BettyJa77533964,2022-08-04T11:36:42.000Z,Thu Aug 04 11:36:42 +0000 2022,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,"Wake up this blessed Thursday morning to another day of horror, no water in Cambridge, Southern St James. Its been 26 days of distress @NWCjam and @HomerDavisJM how much longer will this continue?",wake blessed thursday morning another day horror water cambridge southern st james day distress nwcjam homerdavisjm much longer continue,Negative
47,1555135835565178881,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",Luna Belle,BellaMieLuna,2022-08-04T10:17:30.000Z,Thu Aug 04 10:17:30 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,,,,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",rt strongestavenga new housing development happening across nwcjam regard capacity expansion serve people across island hundred thousand new house past yr dam expansion new facility jamaica,Neutral
48,1555051928396210177,@BettyJa77533964 @HomerDavisJM @NWCjam Small too small to win any seat there is wolmers him belong to,sweet 💕 music 🎶 Man.🇯🇯🇲 🇬🇧🇺🇸🎻🎸🎺🎷,LeroyClarke16,2022-08-04T04:44:05.000Z,Thu Aug 04 04:44:05 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,@BettyJa77533964 @HomerDavisJM @NWCjam Small too small to win any seat there is wolmers him belong to,bettyja homerdavisjm nwcjam small small win seat wolmers belong,Positive
49,1555029131657723904,@yaba73 @NWCjam It's now 10:13 pm and Caldwell Avenue still has no supply,ddw,wedderburn_d,2022-08-04T03:13:30.000Z,Thu Aug 04 03:13:30 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,@yaba73 @NWCjam It's now 10:13 pm and Caldwell Avenue still has no supply,yaba nwcjam pm caldwell avenue still supply,Neutral
50,1555013525906620416,@NWCjam NWC... are we getting water in Cambridge St. James anytime soon? The pipes have been dry for a couple weeks and it is becoming intolerable,Unknown 🇯🇲,donthemanja,2022-08-04T02:11:29.000Z,Thu Aug 04 02:11:29 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,@NWCjam NWC... are we getting water in Cambridge St. James anytime soon? The pipes have been dry for a couple weeks and it is becoming intolerable,nwcjam nwc getting water cambridge st james anytime soon pipe dry couple week becoming intolerable,Neutral
51,1555005354739748864,"@NWCjam I've been without water for 3 days and I don't live in a rural area I live right off the boulevard...
Yall are bugging now @NWCjam this pass ridiculous 3 days now me a bathe in a bath pan 🙄",ThickumusPrime,mcqueenjo2,2022-08-04T01:39:01.000Z,Thu Aug 04 01:39:01 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,"@NWCjam I've been without water for 3 days and I don't live in a rural area I live right off the boulevard...
Yall are bugging now @NWCjam this pass ridiculous 3 days now me a bathe in a bath pan 🙄",nwcjam without water day live rural area live right boulevard yall bugging nwcjam pas ridiculous day bathe bath pan,Negative
52,1555004838768959489,@NWCjam It is now 8:36 pm and the residents of Dickens Avenue are still without the precious commodity .,David Clarke,yaba73,2022-08-04T01:36:58.000Z,Thu Aug 04 01:36:58 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,@NWCjam It is now 8:36 pm and the residents of Dickens Avenue are still without the precious commodity .,nwcjam pm resident dickens avenue still without precious commodity,Negative
53,1554966408076959744,You’ll want to start overcharging people too @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T23:04:16.000Z,Wed Aug 03 23:04:16 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,You’ll want to start overcharging people too @NWCjam,want start overcharging people nwcjam,Positive
54,1554966334299054080,I refuse to pay a double bill what I’m the JPS you think this is @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T23:03:58.000Z,Wed Aug 03 23:03:58 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,I refuse to pay a double bill what I’m the JPS you think this is @NWCjam,refuse pay double bill jps think nwcjam,Negative
55,1554966129214455808,I need answers @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T23:03:09.000Z,Wed Aug 03 23:03:09 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,I need answers @NWCjam,need answer nwcjam,Neutral
56,1554964480567775232,"Now no one wants to answer the phone @NWCjam 
I need answers",OVOChrissy,OVOChrissy,2022-08-03T22:56:36.000Z,Wed Aug 03 22:56:36 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,"Now no one wants to answer the phone @NWCjam 
I need answers",one want answer phone nwcjam need answer,Positive
57,1554964127260577793,Why do I have a balance brought forward @NWCjam when I paid my bill in full wtfuk,OVOChrissy,OVOChrissy,2022-08-03T22:55:12.000Z,Wed Aug 03 22:55:12 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,Why do I have a balance brought forward @NWCjam when I paid my bill in full wtfuk,balance brought forward nwcjam paid bill full wtfuk,Neutral
58,1554963880698413056,So why you lot so lie and thief @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T22:54:13.000Z,Wed Aug 03 22:54:13 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,So why you lot so lie and thief @NWCjam,lot lie thief nwcjam,Negative
59,1554963833940213762,@NWCjam for weeks i have inconsistent water and i was told we are on a schedule as the water level are at approx. 50%. Now how do u plan to fix the impending issues that will exist with all these new development in kgn? Soon below hwt nah go have no water at all.,Wendy Testaburger,TheMaryJanePaul,2022-08-03T22:54:02.000Z,Wed Aug 03 22:54:02 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,@NWCjam for weeks i have inconsistent water and i was told we are on a schedule as the water level are at approx. 50%. Now how do u plan to fix the impending issues that will exist with all these new development in kgn? Soon below hwt nah go have no water at all.,nwcjam week inconsistent water told schedule water level approx plan fix impending issue exist new development kgn soon hwt nah go water,Negative
60,1554963769050234889,Now explain why one of your reps stating that I paid 300 for my bill when I paid 3800 @NWCjam. Contacted @ncbja and it’s 3800 as I stated,OVOChrissy,OVOChrissy,2022-08-03T22:53:47.000Z,Wed Aug 03 22:53:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,Now explain why one of your reps stating that I paid 300 for my bill when I paid 3800 @NWCjam. Contacted @ncbja and it’s 3800 as I stated,explain one rep stating paid bill paid nwcjam contacted ncbja stated,Neutral
61,1554963289024724993,I called all of the numbers online #failed @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T22:51:52.000Z,Wed Aug 03 22:51:52 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,I called all of the numbers online #failed @NWCjam,called number online failed nwcjam,Negative
62,1554963147143913473,I called your toll-free line #fails @NWCjam,OVOChrissy,OVOChrissy,2022-08-03T22:51:18.000Z,Wed Aug 03 22:51:18 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,I called your toll-free line #fails @NWCjam,called toll free line fails nwcjam,Positive
63,1554962655865180160,I reached out to you on Instagram #failed @NWCjam I need answers!,OVOChrissy,OVOChrissy,2022-08-03T22:49:21.000Z,Wed Aug 03 22:49:21 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,I reached out to you on Instagram #failed @NWCjam I need answers!,reached instagram failed nwcjam need answer,Negative
64,1554955818541408257,This heat and no water is hell in LIVE session @NWCjam - what have the people in Duhaney Park done to deserve this? Fr July 30th?,ddw,wedderburn_d,2022-08-03T22:22:11.000Z,Wed Aug 03 22:22:11 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,This heat and no water is hell in LIVE session @NWCjam - what have the people in Duhaney Park done to deserve this? Fr July 30th?,heat water hell live session nwcjam people duhaney park done deserve fr july th,Negative
65,1554940422270730243,"@LeroyClarke16 @HomerDavisJM @NWCjam One thing for sure, if he doesn't step up mr Small sure tekking the seat.",Betty James,BettyJa77533964,2022-08-03T21:21:00.000Z,Wed Aug 03 21:21:00 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,"@LeroyClarke16 @HomerDavisJM @NWCjam One thing for sure, if he doesn't step up mr Small sure tekking the seat.",leroyclarke homerdavisjm nwcjam one thing sure step mr small sure tekking seat,Positive
66,1554939610547068929,"@LeroyClarke16 @HomerDavisJM @NWCjam Believe mi, this constituency has been controlled by pnp for years. Underdeveloped, and we decide to make a change and it's like we swap black dawg fi monkey. Absolutely no better!",Betty James,BettyJa77533964,2022-08-03T21:17:47.000Z,Wed Aug 03 21:17:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,"@LeroyClarke16 @HomerDavisJM @NWCjam Believe mi, this constituency has been controlled by pnp for years. Underdeveloped, and we decide to make a change and it's like we swap black dawg fi monkey. Absolutely no better!",leroyclarke homerdavisjm nwcjam believe mi constituency controlled pnp year underdeveloped decide make change like swap black dawg fi monkey absolutely better,Positive
67,1554938402251964416,"@thebadnephron @HomerDavisJM @NWCjam As a matter of fact if this week is calculated it would be 25 days and no sign of water. Not even a little sound from the pipes. 
All storages have been depleted, on the final drum now. I'm tired!",Betty James,BettyJa77533964,2022-08-03T21:12:59.000Z,Wed Aug 03 21:12:59 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,"@thebadnephron @HomerDavisJM @NWCjam As a matter of fact if this week is calculated it would be 25 days and no sign of water. Not even a little sound from the pipes. 
All storages have been depleted, on the final drum now. I'm tired!",thebadnephron homerdavisjm nwcjam matter fact week calculated would day sign water even little sound pipe storage depleted final drum tired,Negative
68,1554938084843724800,"@myJPSonline What's happening with the single phase power issues at the @NWCjam treatment plants?? It's been 4 days now, what's taking so long to fix this issue???",Chupss❄,unenthused_,2022-08-03T21:11:43.000Z,Wed Aug 03 21:11:43 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,"@myJPSonline What's happening with the single phase power issues at the @NWCjam treatment plants?? It's been 4 days now, what's taking so long to fix this issue???",myjpsonline happening single phase power issue nwcjam treatment plant day taking long fix issue,Neutral
69,1554936398767169538,@NWCjam Residents at Tennyson Crescent in Duhaney Park have been without water from Monday August 1. Today is Wednesday. There was a leak on the road but that has been fixed and the water is still not on. Multiple reports made.,876TT,tt_876,2022-08-03T21:05:01.000Z,Wed Aug 03 21:05:01 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,@NWCjam Residents at Tennyson Crescent in Duhaney Park have been without water from Monday August 1. Today is Wednesday. There was a leak on the road but that has been fixed and the water is still not on. Multiple reports made.,nwcjam resident tennyson crescent duhaney park without water monday august today wednesday leak road fixed water still multiple report made,Negative
70,1554935713560420359,@NWCjam Residents (including myself) in Duhaney Park (Tennyson Crescent to be exact) have been without water from Monday. It was turned on briefly Monday after 4pm hor around 45 minutes then out again. Can someone check into that please?,876TT,tt_876,2022-08-03T21:02:18.000Z,Wed Aug 03 21:02:18 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,@NWCjam Residents (including myself) in Duhaney Park (Tennyson Crescent to be exact) have been without water from Monday. It was turned on briefly Monday after 4pm hor around 45 minutes then out again. Can someone check into that please?,nwcjam resident including duhaney park tennyson crescent exact without water monday turned briefly monday pm hor around minute someone check please,Positive
71,1554932360965144579,@NWCjam should I call the JPSCo myself and tell them about the power outage at your treatment plants???? Because there's no way it's been four days and it hasn't been fixed as yet. @NWCjam,Chupss❄,unenthused_,2022-08-03T20:48:58.000Z,Wed Aug 03 20:48:58 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,@NWCjam should I call the JPSCo myself and tell them about the power outage at your treatment plants???? Because there's no way it's been four days and it hasn't been fixed as yet. @NWCjam,nwcjam call jpsco tell power outage treatment plant way four day fixed yet nwcjam,Neutral
72,1554931422925914112,@NWCjam ... still no water in the pipes since 6pm yesterday evening ... Braemar Avenue area adjacent to New Kingston ... please update,Penfield,penfieldja,2022-08-03T20:45:15.000Z,Wed Aug 03 20:45:15 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,@NWCjam ... still no water in the pipes since 6pm yesterday evening ... Braemar Avenue area adjacent to New Kingston ... please update,nwcjam still water pipe since pm yesterday evening braemar avenue area adjacent new kingston please update,Positive
73,1554928162072678405,@BettyJa77533964 @HomerDavisJM @NWCjam Get rid of him but can't change fe PNP comrades dem worst,sweet 💕 music 🎶 Man.🇯🇯🇲 🇬🇧🇺🇸🎻🎸🎺🎷,LeroyClarke16,2022-08-03T20:32:17.000Z,Wed Aug 03 20:32:17 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,@BettyJa77533964 @HomerDavisJM @NWCjam Get rid of him but can't change fe PNP comrades dem worst,bettyja homerdavisjm nwcjam get rid change fe pnp comrade dem worst,Negative
74,1554924699930460161,"@LeroyClarke16 @HomerDavisJM @NWCjam I so agree with you. Southern St James has gotten another beating. We are so unfortunate. Over 25 years of poor performance with one MP, change for better and getting the same results. Wouldn't even mention the roads. We're the forgotten ones.",Betty James,BettyJa77533964,2022-08-03T20:18:32.000Z,Wed Aug 03 20:18:32 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,"@LeroyClarke16 @HomerDavisJM @NWCjam I so agree with you. Southern St James has gotten another beating. We are so unfortunate. Over 25 years of poor performance with one MP, change for better and getting the same results. Wouldn't even mention the roads. We're the forgotten ones.",leroyclarke homerdavisjm nwcjam agree southern st james gotten another beating unfortunate year poor performance one mp change better getting result even mention road forgotten one,Negative
75,1554917872060751874,@IamStephenStanb @NWCjam Outrageous,S.k,SKblush,2022-08-03T19:51:24.000Z,Wed Aug 03 19:51:24 +0000 2022,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,@IamStephenStanb @NWCjam Outrageous,iamstephenstanb nwcjam outrageous,Negative
76,1554903891342417920,@BettyJa77533964 @HomerDavisJM @NWCjam Talk to your MP im can find time telling us that we must talk to Don so im must find time to provide water 💦 for the people of his constituency.,sweet 💕 music 🎶 Man.🇯🇯🇲 🇬🇧🇺🇸🎻🎸🎺🎷,LeroyClarke16,2022-08-03T18:55:51.000Z,Wed Aug 03 18:55:51 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,@BettyJa77533964 @HomerDavisJM @NWCjam Talk to your MP im can find time telling us that we must talk to Don so im must find time to provide water 💦 for the people of his constituency.,bettyja homerdavisjm nwcjam talk mp im find time telling u must talk im must find time provide water people constituency,Neutral
77,1554903011683696640,I wonder if @NWCjam has lost their goddamn minds!,#BeIntentional,shorty_tash,2022-08-03T18:52:21.000Z,Wed Aug 03 18:52:21 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,I wonder if @NWCjam has lost their goddamn minds!,wonder nwcjam lost goddamn mind,Negative
78,1554890699400777728,"No water in Cambridge for the past 3 weeks. Fada gad people can't live like this! Wi can't even wash wi hands. Big emancipation day and independence holiday no water.@HomerDavisJM
@NWCjam",Betty James,BettyJa77533964,2022-08-03T18:03:25.000Z,Wed Aug 03 18:03:25 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,"No water in Cambridge for the past 3 weeks. Fada gad people can't live like this! Wi can't even wash wi hands. Big emancipation day and independence holiday no water.@HomerDavisJM
@NWCjam",water cambridge past week fada gad people live like wi even wash wi hand big emancipation day independence holiday water homerdavisjm nwcjam,Positive
79,1554886751956746241,@NWCjam Special teams are needed to check for and stop the broken public mains.,stanford riley,stanfordriley5,2022-08-03T17:47:44.000Z,Wed Aug 03 17:47:44 +0000 2022,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,@NWCjam Special teams are needed to check for and stop the broken public mains.,nwcjam special team needed check stop broken public main,Negative
80,1554876441845792768,@NWCjam ... no water in the pipes since 6pm yesterday evening ... Braemar Avenue area adjacent to New Kingston ... please update,Penfield,penfieldja,2022-08-03T17:06:46.000Z,Wed Aug 03 17:06:46 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,@NWCjam ... no water in the pipes since 6pm yesterday evening ... Braemar Avenue area adjacent to New Kingston ... please update,nwcjam water pipe since pm yesterday evening braemar avenue area adjacent new kingston please update,Positive
81,1554863623717126145,No Water Wednesdays. Every Wednesday like clock work. Until this day @NWCjam can't give us an explanation why.,Stephen Stanberry,IamStephenStanb,2022-08-03T16:15:50.000Z,Wed Aug 03 16:15:50 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,No Water Wednesdays. Every Wednesday like clock work. Until this day @NWCjam can't give us an explanation why.,water wednesday every wednesday like clock work day nwcjam give u explanation,Positive
82,1554855504161259520,"@NWCjam @MarkBarnett_NWC @HomerDavisJM ... When will Cambridge, St. James get water??? SAS CHRIST MAN!! Look how many days we out of water???",Unknown 🇯🇲,donthemanja,2022-08-03T15:43:34.000Z,Wed Aug 03 15:43:34 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,3,,,,,"@NWCjam @MarkBarnett_NWC @HomerDavisJM ... When will Cambridge, St. James get water??? SAS CHRIST MAN!! Look how many days we out of water???",nwcjam markbarnett nwc homerdavisjm cambridge st james get water sa christ man look many day water,Neutral
83,1554850980881219586,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",Annaliesa E Lindsay,annaliesalin,2022-08-03T15:25:36.000Z,Wed Aug 03 15:25:36 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,,,,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",rt strongestavenga new housing development happening across nwcjam regard capacity expansion serve people across island hundred thousand new house past yr dam expansion new facility jamaica,Neutral
84,1554826512141955081,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",Wildflower,LolaluvBeach,2022-08-03T13:48:22.000Z,Wed Aug 03 13:48:22 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,,,,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",rt strongestavenga new housing development happening across nwcjam regard capacity expansion serve people across island hundred thousand new house past yr dam expansion new facility jamaica,Neutral
85,1554823728785002499,@KaleCream @NWCjam Smh. Nuh love dat,Bodum,_Morowa_,2022-08-03T13:37:18.000Z,Wed Aug 03 13:37:18 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,@KaleCream @NWCjam Smh. Nuh love dat,kalecream nwcjam smh nuh love dat,Positive
86,1554823459535986690,"@_Morowa_ @NWCjam During the day, I can go get water from a tank tap downstairs, but it was like 2am and I wanted to use the bathroom 🥲",✩ Sab,KaleCream,2022-08-03T13:36:14.000Z,Wed Aug 03 13:36:14 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,"@_Morowa_ @NWCjam During the day, I can go get water from a tank tap downstairs, but it was like 2am and I wanted to use the bathroom 🥲",morowa nwcjam day go get water tank tap downstairs like wanted use bathroom,Positive
